Tuesday  January 29  2019,13.513513513513514
Sunday  July 29  2018,17.24390243902439
Wednesday  May 16  2018,20.216216216216218
Tuesday  January 16  2018,14.681159420289855
Thursday  November 16  2017,23.904761904761905
Monday  November 6  2017,16.869565217391305
Monday  October 23  2017,16.821428571428573
Friday  October 13  2017,24.48
Thursday  October 12  2017,21.136363636363637
Monday  October 9  2017,19.416666666666668
Thursday  September 28  2017,12.114285714285714
Monday  September 25  2017,19.08695652173913
Thursday  September 21  2017,11.304347826086957
Monday  September 18  2017,18.5
Tuesday  August 29  2017,18.733333333333334
Thursday  August 24  2017,12.132075471698114
Monday  August 21  2017,17.068181818181817
Tuesday  August 15  2017,18.802197802197803
Monday  July 31  2017,14.488372093023257
Saturday  July 29  2017,23.6
Friday  July 28  2017,18.571428571428573
Thursday  July 27  2017,20.57894736842105
Tuesday  July 25  2017,16.869565217391305
Monday  July 24  2017,20.31578947368421
Sunday  July 23  2017,13.169491525423728
Thursday  July 20  2017,22.525
Monday  July 17  2017,15.981818181818182
Friday  July 7  2017,24.074074074074073
Monday  June 19  2017,22.870967741935484
Tuesday  May 16  2017,17.76086956521739
Monday  April 24  2017,20.897435897435898
Monday  April 17  2017,19.266666666666666
Monday  March 20  2017,24.83783783783784
Tuesday  March 7  2017,22.46153846153846
Friday  January 20  2017,20.486486486486488
Wednesday  December 21  2016,19.2125
Friday  December 2  2016,9.6875
Thursday  December 1  2016,13.631578947368421
Monday  November 7  2016,23.24
Friday  September 23  2016,19.833333333333332
Thursday  September 15  2016,19.90909090909091
Friday  August 26  2016,19.77777777777778
Thursday  August 18  2016,20.083333333333332
Friday  August 12  2016,20.181818181818183
Tuesday  July 26  2016,13.210526315789474
Thursday  July 7  2016,16.790697674418606
Monday  June 27  2016,22.6
Saturday  June 11  2016,17.270833333333332
Wednesday  June 8  2016,11.558823529411764
Thursday  May 19  2016,17.533333333333335
Monday  May 16  2016,18.0
Monday  April 25  2016,17.78723404255319
Thursday  April 21  2016,19.580246913580247
Thursday  April 14  2016,22.095238095238095
Monday  April 4  2016,21.085714285714285
Monday  February 22  2016,21.5
Wednesday  February 10  2016,18.03030303030303
Monday  February 1  2016,21.8
Saturday  January 16  2016,18.11764705882353
Monday  December 14  2015,15.5
Thursday  November 19  2015,16.636363636363637
Monday  November 9  2015,15.125
Monday  November 2  2015,21.5
Monday  October 26  2015,13.652173913043478
Wednesday  October 21  2015,14.236842105263158
Wednesday  October 14  2015,22.387096774193548
Thursday  October 8  2015,20.636363636363637
Friday  October 2  2015,23.208333333333332
Friday  September 18  2015,15.25
Tuesday  September 1  2015,23.2972972972973
Monday  August 24  2015,23.142857142857142
Monday  August 17  2015,20.025
Wednesday  July 29  2015,16.50877192982456
Friday  July 24  2015,23.591836734693878
Monday  July 20  2015,14.55
Monday  July 6  2015,18.72340425531915
Tuesday  June 30  2015,18.727272727272727
Friday  June 26  2015,7.6
Monday  June 1  2015,19.238805970149254
Monday  May 18  2015,18.74074074074074
Thursday  May 7  2015,20.444444444444443
Tuesday  May 5  2015,18.545454545454547
Monday  April 6  2015,14.928571428571429
Wednesday  April 1  2015,21.678571428571427
Monday  March 30  2015,13.063291139240507
Monday  March 9  2015,17.761363636363637
Friday  February 20  2015,18.09090909090909
Wednesday  February 18  2015,15.333333333333334
Tuesday  February 17  2015,15.941176470588236
Wednesday  February 4  2015,27.555555555555557
Tuesday  January 27  2015,16.41025641025641
Monday  January 19  2015,22.735294117647058
Monday  January 12  2015,16.666666666666668
Monday  January 5  2015,13.6
